gen	arc	test_pcc
309	0-3|0-3|3-11|8-11|12-22|18-25|16-26	0.6988521408029221
309	0-3|0-3|4-12|8-12|12-17|11-16|16-33	0.7297187083126946
309	0-3|0-3|3-13|6-9|7-11|18-21|16-27	0.7097281556213106
309	0-3|0-3|8-18|8-11|7-11|7-12|16-28	0.7131958864216335
309	0-3|0-3|5-19|5-9|17-21|18-27|16-28	0.720187841933771
310	0-3|0-3|3-10|8-11|7-13|18-26|9-22	0.7316457506887178
310	0-3|0-3|3-11|7-9|18-23|12-18|9-20	0.7293607291722861
310	0-3|0-3|3-15|4-6|7-17|18-22|16-28	0.7335700132751266
310	0-3|0-3|5-7|10-12|8-15|8-14|17-32	0.7171550344102224
310	0-3|0-3|4-15|7-15|8-19|7-12|16-31	0.7287297315319573
310	0-3|0-3|3-12|7-11|9-17|17-28|16-27	0.7389996006772639
310	0-3|0-3|3-12|7-14|11-15|18-23|17-27	0.7218308790526197
310	0-3|0-3|3-14|7-12|13-22|9-16|16-24	0.7161987458702643
310	0-3|0-3|3-7|5-10|7-14|12-14|17-31	0.7194950146371953
310	0-3|0-3|7-12|8-16|7-13|9-22|16-22	0.6760950730691049
311	0-3|0-3|3-6|4-8|12-19|7-14|16-25	0.735210234327059
311	0-3|0-3|3-13|7-14|12-20|7-14|16-34	0.7361944526798339
311	0-3|0-3|3-13|5-9|11-17|18-25|16-26	0.7361136287636705
311	0-3|0-3|5-10|5-12|12-15|14-18|16-26	0.70845227211386
311	0-3|0-3|4-16|7-13|9-18|7-14|16-26	0.7382051822133606
311	0-3|0-3|5-17|8-11|8-15|11-21|16-32	0.7198208393265929
311	0-3|0-3|3-13|10-11|8-17|18-24|16-24	0.7421984606028318
311	0-3|0-3|4-11|5-10|7-16|18-23|17-26	0.7464237457455817
311	0-3|0-3|3-10|5-9|12-20|7-15|16-25	0.7011679713747135
311	0-3|0-3|10-17|7-15|7-13|18-25|16-29	0.7202266357077047
312	0-3|0-3|3-12|7-10|8-14|18-26|16-23	0.7447414605486027
312	0-3|0-3|3-10|7-16|12-19|18-22|16-31	0.7392683368023758
312	0-3|0-3|5-10|4-9|12-21|9-16|16-35	0.6993204910048317
312	0-3|0-3|3-12|4-7|12-17|18-31|16-23	0.7473828140896537
312	0-3|0-3|3-12|7-10|9-11|8-17|16-23	0.7143867999363296
312	0-3|0-3|3-11|7-15|9-21|8-18|16-24	0.6997318401972681
312	0-3|0-3|3-16|3-10|12-23|14-19|16-22	0.7220398123183708
312	0-3|0-3|5-12|4-7|12-16|18-22|17-24	0.7285023421005408
312	0-3|0-3|3-11|10-14|12-24|8-13|16-25	0.6993733331996961
312	0-3|0-3|3-9|7-10|12-18|7-12|16-28	0.7203022300232931
313	0-3|0-3|3-7|9-14|12-24|7-12|16-31	0.6933944975155625
313	0-3|0-3|3-16|8-17|8-12|7-16|5-17	0.6134034235029305
313	0-3|0-3|3-15|8-15|9-17|7-10|19-27	0.7110630696301247
313	0-3|0-3|3-8|7-15|11-17|18-27|16-27	0.7402712285368246
313	0-3|0-3|3-13|8-12|12-20|18-24|16-28	0.7484224245592487
313	0-3|0-3|3-15|9-15|7-12|18-24|18-22	0.6865319698297805
313	0-3|0-3|3-16|10-13|12-26|18-30|17-28	0.7157508629615286
313	0-3|0-3|3-14|10-15|11-20|7-12|16-32	0.741178209757247
313	0-3|0-3|3-12|5-11|10-15|7-18|8-19	0.6400110406918905
313	0-3|0-3|3-16|5-11|17-25|17-23|16-25	0.7432553563077253
314	0-3|0-3|5-15|8-14|13-17|18-25|18-30	0.7130565955332392
314	0-3|0-3|3-13|5-11|7-10|12-21|16-28	0.7222617078269498
314	0-3|0-3|10-20|8-17|12-16|12-20|16-25	0.7034334536534768
314	0-3|0-3|3-10|6-10|8-11|15-26|16-30	0.7046799176486455
314	0-3|0-3|5-16|8-12|8-14|18-29|16-21	0.7039215320731619
314	0-3|0-3|5-9|5-9|12-19|7-16|19-28	0.7400257687472351
314	0-3|0-3|3-10|7-11|12-19|9-20|16-30	0.7362588854112824
314	0-3|0-3|3-14|5-11|12-20|12-21|16-34	0.7284936477346989
314	0-3|0-3|3-14|7-13|11-24|17-23|17-27	0.7114206337348379
314	0-3|0-3|3-12|8-13|12-19|7-11|16-27	0.7316574148168088
315	0-3|0-3|3-15|7-9|8-16|16-22|16-28	0.7267309554938911
315	0-3|0-3|3-12|7-12|8-15|18-29|16-30	0.7320739489696413
315	0-3|0-3|3-16|10-18|10-14|12-18|19-29	0.6939151902804698
315	0-3|0-3|3-12|7-12|12-19|17-28|16-29	0.7454452888329515
315	0-3|0-3|3-9|8-14|8-13|18-25|21-28	0.673912382539904
315	0-3|0-3|6-13|7-10|8-14|8-16|17-30	0.7178659900116738
315	0-3|0-3|3-7|7-12|7-14|12-19|16-28	0.7362999141445685
315	0-3|0-3|3-15|7-14|12-18|18-28|16-25	0.742253257660088
315	0-3|0-3|4-13|5-12|12-19|18-30|16-32	0.752324582257967
315	0-3|0-3|3-12|7-14|12-16|7-13|16-25	0.734390582434367
316	0-3|0-3|3-8|3-9|12-16|7-14|5-22	0.6793357675249384
316	0-3|0-3|3-12|5-12|7-14|9-20|17-24	0.7247518865350544
316	0-3|0-3|3-8|8-13|8-11|17-26|16-28	0.7217250334079856
316	0-3|0-3|5-12|8-12|12-20|18-23|11-20	0.7171313723435172
316	0-3|0-3|3-13|10-14|12-25|18-26|16-27	0.7109772661610272
316	0-3|0-3|3-13|10-11|7-14|7-14|16-23	0.7150315505819466
316	0-3|0-3|4-9|10-13|8-14|7-13|16-26	0.732226846028371
316	0-3|0-3|3-14|7-10|11-19|18-26|16-24	0.7498899008993928
316	0-3|0-3|3-13|7-15|9-18|8-16|16-24	0.728275701752297
316	0-3|0-3|3-8|9-18|13-25|18-28|16-33	0.6925130488389154
317	0-3|0-3|3-14|7-12|9-17|9-15|16-25	0.7288471094351359
317	0-3|0-3|3-10|10-12|11-20|18-31|16-31	0.7382678322290827
317	0-3|0-3|3-14|5-11|12-19|11-19|16-27	0.7283423720736174
317	0-3|0-3|4-10|10-15|12-21|12-18|16-31	0.7028327229262722
317	0-3|0-3|3-16|7-14|7-18|7-14|16-26	0.7282068292026002
317	0-3|0-3|3-10|7-15|8-15|7-13|16-30	0.7317855152549357
317	0-3|0-3|3-7|8-14|8-19|18-29|16-28	0.7495118053507145
317	0-3|0-3|4-11|5-14|9-19|17-24|16-27	0.7427381260975076
317	0-3|0-3|3-12|5-11|8-14|7-13|16-26	0.72086744560763
317	0-3|0-3|3-20|5-13|11-19|16-31|18-26	0.7222838169829862
318	0-3|0-3|3-11|9-12|12-17|17-24|16-25	0.7414605702960545
318	0-3|0-3|4-21|8-15|17-26|7-18|19-30	0.7114900056849095
318	0-3|0-3|3-10|4-8|8-9|18-24|11-24	0.29786059068332443
318	0-3|0-3|3-11|8-13|13-20|8-18|16-21	0.6520271985616463
318	0-3|0-3|4-12|7-11|12-19|18-28|13-26	0.7211500850903707
318	0-3|0-3|3-12|7-10|7-14|18-24|16-28	0.7417848184257516
318	0-3|0-3|3-16|7-14|13-21|18-25|16-23	0.7812519956091527
318	0-3|0-3|3-11|7-10|12-18|17-23|16-28	0.7455435570523807
318	0-3|0-3|3-10|5-20|10-19|16-29|16-28	0.7460861260647838
318	0-3|0-3|5-8|8-12|8-18|12-18|16-24	0.7184213872011234
319	0-3|0-3|3-14|9-14|10-18|12-19|16-19	0.7052463902115069
319	0-3|0-3|5-12|5-8|7-13|7-13|16-29	0.7143087684575533
319	0-3|0-3|10-19|5-13|9-18|8-15|17-26	0.7183284760696382
319	0-3|0-3|5-15|7-15|12-17|18-26|17-30	0.7321766687563431
319	0-3|0-3|3-12|8-12|12-20|9-18|19-32	0.7058404468381173
319	0-3|0-3|10-18|4-14|10-12|18-30|16-28	0.7072297850376039
319	0-3|0-3|3-10|5-11|11-18|18-23|16-24	0.7379032586155043
319	0-3|0-3|5-22|10-15|8-12|16-21|16-28	0.6982558380851943
319	0-3|0-3|3-14|4-5|8-16|12-17|21-33	0.6975678950356664
319	0-3|0-3|3-13|5-8|9-15|9-13|16-31	0.7119854452681845
320	0-3|0-3|3-12|5-11|8-15|12-19|16-28	0.7215238439796748
320	0-3|0-3|6-16|7-11|12-17|18-21|16-26	0.7287791777504491
320	0-3|0-3|3-17|7-14|8-18|18-26|18-27	0.7452745979492958
320	0-3|0-3|3-11|7-13|13-20|7-11|16-24	0.725997540997054
320	0-3|0-3|4-12|5-8|7-13|12-20|16-23	0.7304453954357466
320	0-3|0-3|3-9|8-14|9-15|18-25|16-27	0.7363098581441501
320	0-3|0-3|5-14|4-8|12-22|18-26|16-23	0.7114268798362064
320	0-3|0-3|4-13|7-13|12-19|17-29|16-22	0.7623494470839498
320	0-3|0-3|6-15|8-11|12-20|11-14|17-30	0.7142523958281395
320	0-3|0-3|8-10|5-11|7-10|7-21|16-24	0.7285022350801595
321	0-3|0-3|3-7|7-12|8-18|18-33|16-26	0.7516901457492839
321	0-3|0-3|3-9|8-13|8-21|7-15|16-26	0.7046475654899204
321	0-3|0-3|4-11|6-11|8-17|7-14|16-26	0.7292728550659708
321	0-3|0-3|3-13|7-10|7-12|16-23|16-26	0.7097038428848476
321	0-3|0-3|3-9|7-11|12-20|12-19|16-25	0.7124926913888311
321	0-3|0-3|3-15|7-12|16-26|15-27|16-23	0.7226121361542752
321	0-3|0-3|10-20|3-8|12-22|16-25|19-27	0.6827216869915521
321	0-3|0-3|3-11|6-13|15-24|18-24|16-24	0.6995794110833685
321	0-3|0-3|7-19|10-17|8-17|17-23|13-25	0.7264082223669042
321	0-3|0-3|3-11|8-19|7-13|7-15|16-25	0.7229932037451339
322	0-3|0-3|4-16|8-18|12-15|8-17|16-23	0.7293919167204511
322	0-3|0-3|3-17|5-9|12-21|9-14|16-20	0.6877117790856424
322	0-3|0-3|3-13|7-11|17-23|12-19|16-22	0.6896510041791728
322	0-3|0-3|4-15|4-12|12-21|18-26|16-22	0.6942265462140209
322	0-3|0-3|3-16|8-13|8-19|7-14|16-27	0.7324013962748668
322	0-3|0-3|3-17|5-7|11-21|17-32|16-27	0.7188692324226411
322	0-3|0-3|4-10|3-14|12-19|18-22|16-29	0.7310841821225342
322	0-3|0-3|5-13|7-11|12-17|7-12|16-29	0.7308782230046444
322	0-3|0-3|3-13|10-16|7-13|16-20|16-29	0.7123652378472104
322	0-3|0-3|4-12|8-15|11-16|8-16|16-26	0.7364439686916671
323	0-3|0-3|3-11|3-12|7-14|18-23|16-27	0.7407781570854789
323	0-3|0-3|3-13|10-19|12-23|7-15|13-27	0.6964698901494802
323	0-3|0-3|3-10|10-14|8-13|13-29|16-28	0.7344506868119878
323	0-3|0-3|4-12|8-9|8-13|9-15|16-29	0.7225520014931078
323	0-3|0-3|3-10|7-10|9-19|14-20|19-30	0.7244496013149584
323	0-3|0-3|5-16|7-8|13-20|11-19|16-28	0.7286100969504203
323	0-3|0-3|7-15|8-10|9-13|18-29|16-23	0.7058650612417342
323	0-3|0-3|3-12|10-17|8-17|15-23|17-29	0.7335835280280505
323	0-3|0-3|3-15|8-14|9-17|9-23|14-20	0.6665442657614599
323	0-3|0-3|3-11|8-14|7-14|12-24|17-34	0.7335470040368292
324	0-3|0-3|3-11|7-12|12-21|7-16|16-28	0.7019818478199229
324	0-3|0-3|5-16|7-12|12-17|18-25|16-29	0.7440164524596686
324	0-3|0-3|3-11|5-10|7-11|7-14|16-32	0.7275372717120716
324	0-3|0-3|3-12|7-12|7-13|15-25|16-28	0.7239562751227254
324	0-3|0-3|3-11|8-12|7-15|8-17|17-26	0.7257217588888395
324	0-3|0-3|3-18|10-13|8-11|8-16|16-26	0.7227381095455585
324	0-3|0-3|3-16|7-12|13-20|7-15|17-28	0.7307463363776648
324	0-3|0-3|3-13|10-16|12-22|7-16|13-25	0.6931068897675173
324	0-3|0-3|3-12|7-12|12-15|7-14|16-31	0.7247591682114191
324	0-3|0-3|3-9|7-14|15-21|18-33|16-26	0.6921311320027164
325	0-3|0-3|3-18|5-12|9-16|7-11|16-27	0.7356011555235143
325	0-3|0-3|3-13|7-10|8-17|18-29|18-27	0.7344576569727481
325	0-3|0-3|3-14|10-14|8-17|18-29|16-27	0.7406431718748557
325	0-3|0-3|3-16|7-16|8-14|7-13|16-35	0.7295494876755904
325	0-3|0-3|3-12|8-20|8-15|12-15|8-16	0.5658350669239994
325	0-3|0-3|5-13|7-10|10-15|14-26|16-25	0.724905866626878
325	0-3|0-3|6-13|8-14|8-13|18-27|4-14	0.6804715618608808
325	0-3|0-3|10-22|5-11|13-25|7-15|16-28	0.6752855929734903
325	0-3|0-3|3-10|5-11|8-13|9-20|18-31	0.7182252501970359
325	0-3|0-3|3-10|9-11|12-24|18-28|16-21	0.6390817464515508
326	0-3|0-3|5-12|10-20|9-18|7-12|13-24	0.7088564355399164
326	0-3|0-3|5-9|5-9|9-16|18-30|16-26	0.7434538418217502
326	0-3|0-3|3-11|7-10|13-26|9-18|16-26	0.6853472585426926
326	0-3|0-3|3-16|7-11|13-27|18-31|16-32	0.7111811685031848
326	0-3|0-3|4-11|5-12|17-20|18-24|19-31	0.6887631860229069
326	0-3|0-3|3-7|5-10|7-11|7-17|17-33	0.7403938381238133
326	0-3|0-3|10-18|5-12|9-16|18-28|16-23	0.7344134256476201
326	0-3|0-3|10-17|7-10|7-14|7-12|16-26	0.726879498818824
326	0-3|0-3|4-11|10-16|17-24|18-21|16-24	0.6960161199924341
326	0-3|0-3|3-9|5-8|9-19|18-25|18-31	0.7391032414179532
327	0-3|0-3|3-14|8-13|10-19|18-27|6-20	0.7466414812396963
327	0-3|0-3|3-18|7-11|8-13|15-21|17-26	0.7284293317112527
327	0-3|0-3|3-6|3-13|11-18|11-29|17-23	0.7315140973315992
327	0-3|0-3|3-10|5-8|9-14|7-13|16-34	0.7300417449859974
327	0-3|0-3|7-20|5-10|12-20|14-22|16-29	0.7153034164686559
327	0-3|0-3|3-8|8-13|9-18|11-18|16-26	0.7240849570171032
327	0-3|0-3|3-7|8-13|7-10|12-22|16-28	0.7365962988031263
327	0-3|0-3|3-17|10-14|8-15|7-15|16-25	0.7292921259133642
327	0-3|0-3|3-7|7-9|16-23|7-18|16-28	0.6920741962733614
327	0-3|0-3|3-11|6-11|8-15|7-17|16-33	0.7327122730644382
328	0-3|0-3|3-16|7-13|12-19|7-16|16-28	0.7316064871520598
328	0-3|0-3|3-9|8-11|8-18|12-21|15-31	0.7227887008516836
328	0-3|0-3|3-10|4-10|12-20|9-15|16-30	0.7316300207780889
328	0-3|0-3|3-11|10-16|15-24|18-29|16-26	0.6987445966895247
328	0-3|0-3|3-9|6-8|9-11|7-18|17-32	0.7345476264526449
328	0-3|0-3|3-11|7-11|7-15|18-27|16-24	0.74401111910293
328	0-3|0-3|3-10|5-9|12-19|7-13|16-24	0.7363483254095521
328	0-3|0-3|3-15|6-12|10-15|18-30|19-31	0.7065573145370129
328	0-3|0-3|3-12|8-16|8-14|7-10|16-30	0.7223781783490385
328	0-3|0-3|7-13|10-15|7-15|18-26|16-31	0.7363158930490595
329	0-3|0-3|6-18|7-10|7-16|18-25|17-30	0.7168552697708228
329	0-3|0-3|3-12|7-9|9-12|7-15|16-27	0.7245901517809362
329	0-3|0-3|3-12|7-13|12-19|18-26|16-25	0.745295473959937
329	0-3|0-3|6-15|6-10|7-11|7-21|16-24	0.7283217270008434
329	0-3|0-3|3-8|7-9|12-17|9-19|0-9	0.5726892281522414
329	0-3|0-3|3-11|7-15|13-20|18-25|5-12	0.737822243639869
329	0-3|0-3|3-20|5-10|12-18|16-18|16-31	0.6961600472916458
329	0-3|0-3|3-14|8-13|10-16|7-17|17-28	0.7319909968101732
329	0-3|0-3|3-9|10-16|7-10|17-25|16-27	0.706965746493729
329	0-3|0-3|3-13|7-13|12-20|12-15|16-25	0.7247132494625624
330	0-3|0-3|3-10|6-8|12-23|7-20|16-30	0.6883852637210516
330	0-3|0-3|3-11|6-8|7-13|18-27|16-35	0.7221914534267306
330	0-3|0-3|3-8|10-13|8-15|12-19|16-32	0.7233444220875385
330	0-3|0-3|3-12|7-12|12-20|12-17|18-34	0.7057421250521752
330	0-3|0-3|5-10|7-11|13-19|18-27|16-36	0.727189065921846
330	0-3|0-3|3-9|7-16|9-12|7-14|17-27	0.7231046779653114
330	0-3|0-3|3-10|5-10|13-25|7-17|17-31	0.6904278978279924
330	0-3|0-3|3-13|7-12|9-19|18-27|16-25	0.7460179390607238
330	0-3|0-3|5-10|5-10|7-13|9-18|16-26	0.7226128734829187
330	0-3|0-3|4-8|5-9|8-15|18-24|16-30	0.7355232221103537
331	0-3|0-3|3-13|7-14|12-21|18-28|16-26	0.7092460001399116
331	0-3|0-3|10-16|8-17|8-15|8-15|16-28	0.7127900859818235
331	0-3|0-3|3-12|8-9|8-11|12-19|17-29	0.7148246183269266
331	0-3|0-3|6-15|10-18|12-23|7-13|16-20	0.6396723487905754
331	0-3|0-3|4-18|8-12|8-14|17-30|16-26	0.728277259558
331	0-3|0-3|3-15|7-12|10-13|8-13|16-35	0.7032348418776785
331	0-3|0-3|3-8|5-10|11-20|11-20|16-26	0.715736038904558
331	0-3|0-3|5-12|5-10|11-15|7-16|17-36	0.7270716164771596
331	0-3|0-3|3-10|10-11|11-20|18-22|16-27	0.7250012385900713
331	0-3|0-3|4-12|7-15|12-16|18-25|16-30	0.7369223787316184
332	0-3|0-3|3-9|5-10|8-16|18-24|16-34	0.7444673623224366
332	0-3|0-3|4-17|7-11|10-16|12-20|16-24	0.7212857802804659
332	0-3|0-3|3-15|3-9|12-18|18-30|15-27	0.7496653193474186
332	0-3|0-3|3-16|7-12|8-12|18-27|18-31	0.709663031082936
332	0-3|0-3|3-12|8-15|16-24|11-22|16-25	0.7050622435997458
332	0-3|0-3|3-17|10-13|12-17|12-20|17-25	0.723979089865578
332	0-3|0-3|4-10|10-12|8-16|12-21|16-35	0.7299646788734596
332	0-3|0-3|3-14|3-7|8-14|9-15|3-16	0.6131924035286442
332	0-3|0-3|3-10|5-10|13-20|18-25|17-25	0.7378007029232754
332	0-3|0-3|3-14|5-12|12-21|7-13|16-22	0.6928152478117517
333	0-3|0-3|3-8|10-17|9-15|11-18|16-27	0.7232305031112614
333	0-3|0-3|3-13|6-10|12-19|18-23|16-26	0.7505616282342787
333	0-3|0-3|3-15|5-8|11-16|18-25|16-35	0.7494317389681578
333	0-3|0-3|3-14|6-10|11-16|7-12|16-22	0.7105454177141587
333	0-3|0-3|6-18|8-11|11-19|7-16|16-22	0.7044851429880916
333	0-3|0-3|6-16|7-8|7-13|7-21|16-27	0.7157056901021446
333	0-3|0-3|3-11|7-11|12-18|17-26|16-30	0.7382735669446086
333	0-3|0-3|3-9|10-13|18-27|18-25|16-26	0.6723898247655129
333	0-3|0-3|3-15|10-19|15-24|7-13|16-28	0.7180690389901785
333	0-3|0-3|3-12|8-10|7-13|12-18|16-21	0.654334365750044
334	0-3|0-3|5-15|8-12|7-23|12-20|17-27	0.7061098968496633
334	0-3|0-3|3-13|5-13|9-15|18-28|18-32	0.7068978704160742
334	0-3|0-3|4-8|8-13|12-23|18-25|18-30	0.6754148953281979
334	0-3|0-3|3-13|5-7|12-18|18-29|19-24	0.7307887462127521
334	0-3|0-3|3-9|10-14|9-18|18-30|17-26	0.7416586749013181
334	0-3|0-3|4-13|10-14|12-18|15-19|16-29	0.7305007821797254
334	0-3|0-3|3-11|8-11|7-16|18-25|9-21	0.7389618528052608
334	0-3|0-3|6-21|10-13|9-16|18-27|16-30	0.7261627104853239
334	0-3|0-3|4-13|8-14|16-21|9-20|16-25	0.7427799660286301
334	0-3|0-3|3-16|7-14|10-15|7-14|16-21	0.6905670972076415
335	0-3|0-3|3-14|8-11|13-19|11-22|16-23	0.7381116242313783
335	0-3|0-3|5-11|5-9|8-14|18-24|16-32	0.7427186376426116
335	0-3|0-3|3-8|9-12|8-24|7-18|16-30	0.6919678337868432
335	0-3|0-3|3-9|6-15|8-16|18-27|16-29	0.7502899291319755
335	0-3|0-3|5-14|5-12|8-13|17-23|16-25	0.7230290717349737
335	0-3|0-3|3-13|7-19|12-18|8-18|16-28	0.7356608793654712
335	0-3|0-3|10-18|7-13|8-11|18-30|17-31	0.7109829323403022
335	0-3|0-3|3-10|8-9|12-20|7-15|16-29	0.7317041986524639
335	0-3|0-3|5-15|6-9|7-12|7-18|16-23	0.7314473839952589
335	0-3|0-3|3-18|10-13|8-15|18-25|16-32	0.7400847368019308
336	0-3|0-3|3-7|10-16|8-12|7-14|16-26	0.7303292797399142
336	0-3|0-3|3-12|7-11|7-18|18-25|16-24	0.7516735792412864
336	0-3|0-3|4-15|5-11|11-17|7-13|16-27	0.7345486666753468
336	0-3|0-3|3-11|10-21|7-18|18-27|19-32	0.7500809873335713
336	0-3|0-3|3-13|7-16|17-29|8-24|7-17	0.6421126205365746
336	0-3|0-3|3-11|8-14|9-17|18-27|16-30	0.7381617724328446
336	0-3|0-3|3-12|7-14|7-13|18-25|16-31	0.7194291406038802
336	0-3|0-3|3-8|10-13|8-17|7-15|17-29	0.737915163873451
336	0-3|0-3|5-16|10-16|8-16|18-28|16-22	0.7387252233250263
336	0-3|0-3|3-14|5-13|12-20|12-25|16-25	0.7240076098272621
337	0-3|0-3|4-12|10-15|8-15|12-24|16-28	0.7378819378699972
337	0-3|0-3|3-12|8-14|18-26|18-31|21-31	0.6969928040595902
337	0-3|0-3|3-14|10-15|9-17|7-21|16-20	0.6846057859830843
337	0-3|0-3|4-9|7-11|12-13|7-17|16-25	0.3862719828213204
337	0-3|0-3|10-15|7-16|12-16|7-15|13-31	0.693818839007631
337	0-3|0-3|3-9|10-18|12-19|7-12|16-32	0.7336215510459988
337	0-3|0-3|3-13|8-14|7-13|18-27|16-24	0.7272027387165844
337	0-3|0-3|3-11|5-6|12-16|12-22|16-26	0.7355227374660231
337	0-3|0-3|3-14|7-10|12-17|18-26|17-28	0.7422289377680957
337	0-3|0-3|3-10|7-11|9-12|18-22|16-28	0.7198662736906637
338	0-3|0-3|6-16|10-14|12-17|7-10|16-26	0.7263847354710219
338	0-3|0-3|3-23|7-13|16-24|18-25|16-26	0.6759326151291618
338	0-3|0-3|10-23|7-10|12-14|18-20|19-25	0.6830009636102352
338	0-3|0-3|3-16|8-14|12-27|9-19|17-23	0.7280767370587613
338	0-3|0-3|7-14|10-19|7-14|18-25|17-26	0.7271355723926459
338	0-3|0-3|3-16|10-14|15-22|18-26|16-20	0.6911088318872858
338	0-3|0-3|3-11|7-15|8-12|18-29|16-28	0.7109344445347946
338	0-3|0-3|5-17|7-10|8-12|9-15|16-26	0.7241224181957852
338	0-3|0-3|3-8|7-13|12-18|18-26|16-29	0.7435084375453915
338	0-3|0-3|3-12|10-20|12-18|12-22|17-26	0.7346005492923934
339	0-3|0-3|5-21|8-15|9-22|7-20|16-28	0.6751195668452928
339	0-3|0-3|3-15|6-13|12-16|17-25|16-34	0.7425854201469703
339	0-3|0-3|3-13|5-15|8-14|12-28|2-17	0.6964847337299194
339	0-3|0-3|3-11|7-14|17-26|18-26|16-25	0.7059731377898417
339	0-3|0-3|3-12|7-11|8-16|12-22|11-17	0.6374418668695366
339	0-3|0-3|5-18|10-14|8-13|18-31|16-28	0.727393152909935
339	0-3|0-3|3-7|10-19|9-18|10-19|6-17	0.6569002159856838
339	0-3|0-3|3-10|7-12|8-13|12-24|6-14	0.667237050258983
339	0-3|0-3|4-15|8-11|12-19|18-23|16-27	0.7414989565221134
339	0-3|0-3|6-13|6-12|8-13|18-23|16-28	0.7224546627513871
340	0-3|0-3|3-8|10-14|10-20|16-25|18-30	0.7192942000999916
340	0-3|0-3|8-15|7-10|9-12|7-14|16-29	0.7238928510889365
340	0-3|0-3|5-10|10-13|13-22|18-24|16-31	0.6944868892853532
340	0-3|0-3|3-9|10-13|10-16|18-23|16-23	0.7381792875051341
340	0-3|0-3|3-14|10-12|18-21|18-24|19-34	0.6942079570233576
340	0-3|0-3|3-14|7-8|12-17|14-18|16-23	0.7238422706258556
340	0-3|0-3|3-14|5-11|8-14|7-11|17-26	0.6536683796018177
340	0-3|0-3|6-15|5-11|9-15|7-8|17-25	0.7053589117250322
340	0-3|0-3|3-10|8-10|8-17|7-16|16-32	0.7313196910943645
340	0-3|0-3|3-9|10-19|17-23|11-19|16-28	0.6884663858229875
341	0-3|0-3|3-14|7-9|8-15|7-13|19-37	0.7056466373383714
341	0-3|0-3|4-14|4-8|12-16|7-18|16-27	0.7397992424171141
341	0-3|0-3|3-11|7-10|10-22|18-24|16-28	0.6971821054884487
341	0-3|0-3|3-20|8-12|9-12|18-24|9-21	0.7356695789680644
341	0-3|0-3|3-10|8-14|12-22|18-24|17-24	0.6838778483800821
341	0-3|0-3|3-15|8-10|8-23|7-14|17-28	0.7119600362756189
341	0-3|0-3|3-10|7-12|11-17|7-16|16-25	0.7368251284031645
341	0-3|0-3|3-12|10-16|8-17|18-22|16-30	0.7398960995104038
341	0-3|0-3|3-12|10-18|12-23|8-13|16-31	0.704050385762018
341	0-3|0-3|4-12|8-16|9-12|12-21|16-28	0.7281882225182695
342	0-3|0-3|3-8|7-13|8-17|12-20|16-28	0.7290102854164232
342	0-3|0-3|5-14|10-14|7-10|17-22|16-26	0.7163762039676919
342	0-3|0-3|3-13|5-9|8-13|18-30|18-37	0.6910869838117935
342	0-3|0-3|3-10|7-10|8-14|13-18|5-21	0.6784574544888778
342	0-3|0-3|3-10|8-10|13-20|18-28|16-24	0.735111697509698
342	0-3|0-3|3-14|5-15|13-23|12-20|17-29	0.7111507125889444
342	0-3|0-3|3-13|7-15|9-19|12-19|16-27	0.7267021702350371
342	0-3|0-3|3-9|4-8|7-15|12-24|16-24	0.7394080578467604
342	0-3|0-3|3-9|5-11|8-15|7-13|16-22	0.6933290664501531
342	0-3|0-3|3-13|6-17|9-23|17-23|13-30	0.6936693445387241
343	0-3|0-3|3-15|10-16|8-13|17-20|21-30	0.6818224541621305
343	0-3|0-3|3-8|5-9|8-16|14-24|16-29	0.7487579116061253
343	0-3|0-3|3-15|5-10|12-20|18-25|16-27	0.740845056916489
343	0-3|0-3|5-12|8-15|12-15|18-34|18-31	0.612805995450936
343	0-3|0-3|3-17|5-8|7-10|7-17|16-23	0.7365196507134938
343	0-3|0-3|3-13|6-9|16-25|7-13|16-28	0.7123378714996536
343	0-3|0-3|4-17|6-16|18-25|15-26|16-24	0.733133287008017
343	0-3|0-3|3-15|7-11|9-11|9-13|16-24	0.7044942018033644
343	0-3|0-3|3-14|7-10|8-14|12-21|16-21	0.6623878271799818
343	0-3|0-3|5-17|8-11|8-15|7-15|16-32	0.7173501529445968
344	0-3|0-3|8-19|7-11|12-18|7-14|16-24	0.7332087751087643
344	0-3|0-3|4-7|8-18|8-11|7-17|16-22	0.7010908344133544
344	0-3|0-3|4-12|7-9|11-17|17-26|9-17	0.7125002484979296
344	0-3|0-3|4-15|10-12|7-15|12-21|16-25	0.7301226054910911
344	0-3|0-3|10-19|10-17|7-16|18-24|16-31	0.7466141139118825
344	0-3|0-3|3-15|5-8|8-12|7-14|16-30	0.7204084203912254
344	0-3|0-3|3-11|5-12|12-18|18-25|16-29	0.7397413133303763
344	0-3|0-3|3-10|10-17|8-15|7-20|17-32	0.7312374675495037
344	0-3|0-3|3-17|7-12|12-17|18-25|16-27	0.7369905935495031
344	0-3|0-3|3-12|10-12|7-11|18-26|16-26	0.7175969817214084
345	0-3|0-3|3-9|8-15|12-18|18-35|16-33	0.7317782032468385
345	0-3|0-3|3-13|10-13|13-21|15-21|16-26	0.712576037360817
345	0-3|0-3|3-15|6-11|12-16|12-18|16-24	0.7228670113561017
345	0-3|0-3|5-11|7-12|12-17|18-20|16-30	0.712501784682425
